round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,lstm_dim_1,lstm_activation,dropout_rate_1,lstm_dim_2,dense_dim_1,dense_activation,gru_dim,gru_activation,dropout_rate_2,dense_dim_2,epochs,batch_size,optimizer,lr
5,0.05233464017510414,0.05233464017510414,0.17012843489646912,0.048824477940797806,0.048824477940797806,0.16568340361118317,75,relu,0.05,50,32,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.04706994444131851,0.04706994444131851,0.16230225563049316,0.04393453150987625,0.04393453150987625,0.1584099382162094,75,relu,0.05,50,32,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04448859393596649,0.04448859393596649,0.15534700453281403,0.04141402989625931,0.04141402989625931,0.15039204061031342,75,relu,0.05,50,32,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.05914640799164772,0.05914640799164772,0.1801350712776184,0.05549415946006775,0.05549415946006775,0.17559286952018738,75,relu,0.05,50,32,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.0381152518093586,0.0381152518093586,0.14292630553245544,0.034870028495788574,0.034870028495788574,0.1369164139032364,75,relu,0.05,50,32,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04305483400821686,0.04305483400821686,0.15464447438716888,0.04060878977179527,0.04060878977179527,0.1512393057346344,75,relu,0.05,50,32,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.04570189118385315,0.04570189118385315,0.15942999720573425,0.042832810431718826,0.042832810431718826,0.15570855140686035,75,relu,0.05,50,32,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.037066586315631866,0.037066586315631866,0.14091859757900238,0.034076642245054245,0.034076642245054245,0.13553012907505035,75,relu,0.05,50,32,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.043475594371557236,0.043475594371557236,0.15430352091789246,0.04040716215968132,0.04040716215968132,0.14950896799564362,75,relu,0.05,50,32,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.0510600320994854,0.0510600320994854,0.168168842792511,0.04822101816534996,0.04822101816534996,0.16446645557880402,75,relu,0.05,50,32,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.046268489211797714,0.046268489211797714,0.15905070304870605,0.04287667199969292,0.04287667199969292,0.1542271077632904,75,relu,0.05,50,32,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04345067963004112,0.04345067963004112,0.15356823801994324,0.03999723494052887,0.03999723494052887,0.14820511639118195,75,relu,0.05,50,32,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.04246615990996361,0.04246615990996361,0.15156583487987518,0.038889721035957336,0.038889721035957336,0.145791694521904,75,relu,0.05,50,32,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.040030911564826965,0.040030911564826965,0.1480111926794052,0.0370064452290535,0.0370064452290535,0.1432826966047287,75,relu,0.05,50,32,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.03757622092962265,0.03757622092962265,0.14281533658504486,0.034458380192518234,0.034458380192518234,0.13713961839675903,75,relu,0.05,50,32,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.05144123360514641,0.05144123360514641,0.16830198466777802,0.04776112735271454,0.04776112735271454,0.1635691374540329,75,relu,0.05,50,32,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.03478856384754181,0.03478856384754181,0.13652196526527405,0.03187817707657814,0.03187817707657814,0.13117580115795135,75,relu,0.05,50,32,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.03897618502378464,0.03897618502378464,0.14693666994571686,0.036344170570373535,0.036344170570373535,0.14295651018619537,75,relu,0.05,50,32,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.040382519364356995,0.040382519364356995,0.1475524604320526,0.036925144493579865,0.036925144493579865,0.14182206988334656,75,relu,0.05,50,32,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.0434383749961853,0.0434383749961853,0.15390674769878387,0.039762526750564575,0.039762526750564575,0.14814913272857666,75,relu,0.05,50,32,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.05547880008816719,0.05547880008816719,0.1746342033147812,0.05145517736673355,0.05145517736673355,0.16946826875209808,75,relu,0.05,50,32,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.03312406316399574,0.03312406316399574,0.13458393514156342,0.030427146703004837,0.030427146703004837,0.12986332178115845,75,relu,0.05,50,32,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.034860726445913315,0.034860726445913315,0.13651840388774872,0.03181450441479683,0.03181450441479683,0.1307663768529892,75,relu,0.05,50,32,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.05203189700841904,0.05203189700841904,0.17050813138484955,0.04865695908665657,0.04865695908665657,0.16645662486553192,75,relu,0.05,50,32,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.03704741969704628,0.03704741969704628,0.14202871918678284,0.03402797505259514,0.03402797505259514,0.1366044282913208,75,relu,0.05,50,32,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.04494034871459007,0.04494034871459007,0.1569538414478302,0.04192705452442169,0.04192705452442169,0.1526205837726593,75,relu,0.05,50,32,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.03695311397314072,0.03695311397314072,0.139531210064888,0.03377580642700195,0.03377580642700195,0.13316060602664948,75,relu,0.05,50,32,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.04616731405258179,0.04616731405258179,0.15837256610393524,0.04261345416307449,0.04261345416307449,0.1527213454246521,75,relu,0.05,50,32,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.05560137704014778,0.05560137704014778,0.17651982605457306,0.05233749747276306,0.05233749747276306,0.17289763689041138,75,relu,0.05,50,32,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.03869954124093056,0.03869954124093056,0.14419452846050262,0.035601962357759476,0.035601962357759476,0.1384807974100113,75,relu,0.05,50,32,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.043914545327425,0.043914545327425,0.1546117067337036,0.04078393802046776,0.04078393802046776,0.14961948990821838,75,relu,0.05,50,32,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.03705785796046257,0.03705785796046257,0.14215663075447083,0.03402990847826004,0.03402990847826004,0.1367964893579483,75,relu,0.05,50,32,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.04426374286413193,0.04426374286413193,0.15457318723201752,0.04062768071889877,0.04062768071889877,0.14872726798057556,75,relu,0.05,50,32,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.03881057724356651,0.03881057724356651,0.1459835022687912,0.036180321127176285,0.036180321127176285,0.14142444729804993,75,relu,0.05,50,64,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.044338736683130264,0.044338736683130264,0.15372398495674133,0.04045121371746063,0.04045121371746063,0.1470266431570053,75,relu,0.05,50,64,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.05405574291944504,0.05405574291944504,0.17309050261974335,0.05049819126725197,0.05049819126725197,0.16857925057411194,75,relu,0.05,50,64,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.03358835354447365,0.03358835354447365,0.13340438902378082,0.03080710396170616,0.03080710396170616,0.12799911201000214,75,relu,0.05,50,64,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.0369890034198761,0.0369890034198761,0.14168885350227356,0.034686654806137085,0.034686654806137085,0.1376735121011734,75,relu,0.05,50,64,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04201741889119148,0.04201741889119148,0.1506912261247635,0.03850579634308815,0.03850579634308815,0.14457063376903534,75,relu,0.05,50,64,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.04952653869986534,0.04952653869986534,0.16646522283554077,0.046620164066553116,0.046620164066553116,0.1631350815296173,75,relu,0.05,50,64,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.04834027588367462,0.04834027588367462,0.16287103295326233,0.04489987716078758,0.04489987716078758,0.15821054577827454,75,relu,0.05,50,64,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04637639969587326,0.04637639969587326,0.1605517566204071,0.04342636466026306,0.04342636466026306,0.15690428018569946,75,relu,0.05,50,64,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.03870663791894913,0.03870663791894913,0.14593331515789032,0.0361943393945694,0.0361943393945694,0.14205746352672577,75,relu,0.05,50,64,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.04615963250398636,0.04615963250398636,0.1596018671989441,0.04300180822610855,0.04300180822610855,0.15516172349452972,75,relu,0.05,50,64,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.03861236199736595,0.03861236199736595,0.14528927206993103,0.03564039617776871,0.03564039617776871,0.14033253490924835,75,relu,0.05,50,64,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.04987742751836777,0.04987742751836777,0.16617627441883087,0.04661032557487488,0.04661032557487488,0.16201308369636536,75,relu,0.05,50,64,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.034127552062273026,0.034127552062273026,0.1347193568944931,0.03084125556051731,0.03084125556051731,0.12812519073486328,75,relu,0.05,50,64,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04125386103987694,0.04125386103987694,0.1508864015340805,0.03866292163729668,0.03866292163729668,0.14717119932174683,75,relu,0.05,50,64,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.034795403480529785,0.034795403480529785,0.13677923381328583,0.0321894995868206,0.0321894995868206,0.13191764056682587,75,relu,0.05,50,64,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.04749979078769684,0.04749979078769684,0.1628526896238327,0.044679027050733566,0.044679027050733566,0.15929687023162842,75,relu,0.05,50,64,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.03557275980710983,0.03557275980710983,0.13909418880939484,0.03268212825059891,0.03268212825059891,0.13380178809165955,75,relu,0.05,50,64,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.05094416067004204,0.05094416067004204,0.16630254685878754,0.046950798481702805,0.046950798481702805,0.16081076860427856,75,relu,0.05,50,64,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.03644103556871414,0.03644103556871414,0.14013800024986267,0.033795066177845,0.033795066177845,0.13504406809806824,75,relu,0.05,50,64,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.037551399320364,0.037551399320364,0.14195281267166138,0.03431832045316696,0.03431832045316696,0.1360340118408203,75,relu,0.05,50,64,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.03994845971465111,0.03994845971465111,0.1468185931444168,0.03641262277960777,0.03641262277960777,0.1408972293138504,75,relu,0.05,50,64,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.03906494751572609,0.03906494751572609,0.14593982696533203,0.03612278774380684,0.03612278774380684,0.1409774273633957,75,relu,0.05,50,64,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.05106646940112114,0.05106646940112114,0.1683400422334671,0.047997742891311646,0.047997742891311646,0.16424326598644257,75,relu,0.05,50,64,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.06159843131899834,0.06159843131899834,0.1839621514081955,0.05750661715865135,0.05750661715865135,0.17912009358406067,75,relu,0.05,50,64,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.0498427152633667,0.0498427152633667,0.16629093885421753,0.04686302691698074,0.04686302691698074,0.1626913845539093,75,relu,0.05,50,64,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.040338944643735886,0.040338944643735886,0.14791640639305115,0.03723926842212677,0.03723926842212677,0.14298558235168457,75,relu,0.05,50,64,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.03395214304327965,0.03395214304327965,0.13532118499279022,0.03092433139681816,0.03092433139681816,0.12967751920223236,75,relu,0.05,50,64,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.04745834693312645,0.04745834693312645,0.16267335414886475,0.0442035086452961,0.0442035086452961,0.1583980768918991,75,relu,0.05,50,64,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.05182768031954765,0.05182768031954765,0.1697690784931183,0.04844364523887634,0.04844364523887634,0.16602693498134613,75,relu,0.05,50,64,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.04126592352986336,0.04126592352986336,0.1501084417104721,0.03794681280851364,0.03794681280851364,0.14477753639221191,75,relu,0.05,50,64,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.03198403865098953,0.03198403865098953,0.130174458026886,0.02892751432955265,0.02892751432955265,0.12413804978132248,75,relu,0.05,50,64,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.04418700560927391,0.04418700560927391,0.15543340146541595,0.04133755713701248,0.04133755713701248,0.15133123099803925,75,relu,0.05,50,64,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.04120384901762009,0.04120384901762009,0.14951111376285553,0.03794177994132042,0.03794177994132042,0.14438201487064362,75,relu,0.05,50,64,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.044598184525966644,0.044598184525966644,0.1566067636013031,0.04156208410859108,0.04156208410859108,0.1523248851299286,75,relu,0.05,50,64,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.045445751398801804,0.045445751398801804,0.15830151736736298,0.0423450767993927,0.0423450767993927,0.15388166904449463,75,relu,0.05,50,64,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.04666947200894356,0.04666947200894356,0.1603972464799881,0.04368628188967705,0.04368628188967705,0.15605510771274567,75,relu,0.05,75,32,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.0327446311712265,0.0327446311712265,0.1329900175333023,0.029928579926490784,0.029928579926490784,0.12768776714801788,75,relu,0.05,75,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.032826732844114304,0.032826732844114304,0.13323217630386353,0.030149336904287338,0.030149336904287338,0.1280897706747055,75,relu,0.05,75,32,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.047305021435022354,0.047305021435022354,0.16280214488506317,0.044540613889694214,0.044540613889694214,0.15943889319896698,75,relu,0.05,75,32,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.04493265226483345,0.04493265226483345,0.15494173765182495,0.04079347476363182,0.04079347476363182,0.1481989622116089,75,relu,0.05,75,32,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.04378091171383858,0.04378091171383858,0.15434210002422333,0.0405392199754715,0.0405392199754715,0.14950160682201385,75,relu,0.05,75,32,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.034944456070661545,0.034944456070661545,0.13664232194423676,0.03135988488793373,0.03135988488793373,0.12960223853588104,75,relu,0.05,75,32,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.043525971472263336,0.043525971472263336,0.1532517373561859,0.04007088392972946,0.04007088392972946,0.14772093296051025,75,relu,0.05,75,32,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.03550969064235687,0.03550969064235687,0.1387796849012375,0.03260154277086258,0.03260154277086258,0.1333649754524231,75,relu,0.05,75,32,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.04148446395993233,0.04148446395993233,0.15118320286273956,0.038332127034664154,0.038332127034664154,0.14653971791267395,75,relu,0.05,75,32,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.039892423897981644,0.039892423897981644,0.1485110968351364,0.03756527975201607,0.03756527975201607,0.1449533849954605,75,relu,0.05,75,32,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.03954962641000748,0.03954962641000748,0.14684249460697174,0.03632734715938568,0.03632734715938568,0.14121420681476593,75,relu,0.05,75,32,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.04029151424765587,0.04029151424765587,0.14670933783054352,0.03661546856164932,0.03661546856164932,0.14054372906684875,75,relu,0.05,75,32,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.046064332127571106,0.046064332127571106,0.1592334657907486,0.042482566088438034,0.042482566088438034,0.1540311872959137,75,relu,0.05,75,32,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.03324000909924507,0.03324000909924507,0.13325053453445435,0.030385104939341545,0.030385104939341545,0.1275920867919922,75,relu,0.05,75,32,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.047474827617406845,0.047474827617406845,0.16194681823253632,0.04434637725353241,0.04434637725353241,0.1576453000307083,75,relu,0.05,75,32,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.05437576025724411,0.05437576025724411,0.1744714081287384,0.051298681646585464,0.051298681646585464,0.1712222844362259,75,relu,0.05,75,32,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.04213149473071098,0.04213149473071098,0.15010739862918854,0.0385870598256588,0.0385870598256588,0.14410880208015442,75,relu,0.05,75,32,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.04469013214111328,0.04469013214111328,0.1542382687330246,0.04038453474640846,0.04038453474640846,0.1470194011926651,75,relu,0.05,75,32,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.045123472809791565,0.045123472809791565,0.15754210948944092,0.04174886271357536,0.04174886271357536,0.1529618501663208,75,relu,0.05,75,32,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.034938011318445206,0.034938011318445206,0.13799995183944702,0.03247358277440071,0.03247358277440071,0.13365276157855988,75,relu,0.05,75,32,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.041777465492486954,0.041777465492486954,0.15067510306835175,0.038933515548706055,0.038933515548706055,0.14589108526706696,75,relu,0.05,75,32,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.03876962885260582,0.03876962885260582,0.14521366357803345,0.035380635410547256,0.035380635410547256,0.1398741900920868,75,relu,0.05,75,32,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.04215795174241066,0.04215795174241066,0.15228067338466644,0.03932174667716026,0.03932174667716026,0.14800961315631866,75,relu,0.05,75,32,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.03332690894603729,0.03332690894603729,0.13492734730243683,0.030802248045802116,0.030802248045802116,0.13036943972110748,75,relu,0.05,75,32,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.05711335316300392,0.05711335316300392,0.17829357087612152,0.053893476724624634,0.053893476724624634,0.17463161051273346,75,relu,0.05,75,32,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.042340103536844254,0.042340103536844254,0.1513693928718567,0.0391218326985836,0.0391218326985836,0.14615096151828766,75,relu,0.05,75,32,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.04426240921020508,0.04426240921020508,0.15554864704608917,0.04105227813124657,0.04105227813124657,0.15067163109779358,75,relu,0.05,75,32,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.05127505213022232,0.05127505213022232,0.16886314749717712,0.048308707773685455,0.048308707773685455,0.16536223888397217,75,relu,0.05,75,32,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.051526617258787155,0.051526617258787155,0.1679334193468094,0.04798946529626846,0.04798946529626846,0.1633654087781906,75,relu,0.05,75,32,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.043435048311948776,0.043435048311948776,0.1546032577753067,0.04031447321176529,0.04031447321176529,0.14993956685066223,75,relu,0.05,75,32,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.03831174224615097,0.03831174224615097,0.14443595707416534,0.03568889573216438,0.03568889573216438,0.13975171744823456,75,relu,0.05,75,32,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.04699251055717468,0.04699251055717468,0.1603512465953827,0.04379233345389366,0.04379233345389366,0.1557687669992447,75,relu,0.05,75,32,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.045734528452157974,0.045734528452157974,0.15959042310714722,0.04301993548870087,0.04301993548870087,0.15597818791866302,75,relu,0.05,75,32,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.02590109594166279,0.02590109594166279,0.11561910808086395,0.023091880604624748,0.023091880604624748,0.1087632030248642,75,relu,0.05,75,32,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.04232478514313698,0.04232478514313698,0.15309350192546844,0.03950613737106323,0.03950613737106323,0.1489688903093338,75,relu,0.05,75,32,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.06058724224567413,0.06058724224567413,0.18273913860321045,0.05644351989030838,0.05644351989030838,0.1780482828617096,75,relu,0.05,75,64,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.04487796872854233,0.04487796872854233,0.15662246942520142,0.0415894016623497,0.0415894016623497,0.15194495022296906,75,relu,0.05,75,64,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.028123071417212486,0.028123071417212486,0.1208408996462822,0.025572599843144417,0.025572599843144417,0.11496026068925858,75,relu,0.05,75,64,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.052709221839904785,0.052709221839904785,0.17172284424304962,0.04958367720246315,0.04958367720246315,0.16812309622764587,75,relu,0.05,75,64,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.03442800045013428,0.03442800045013428,0.1350698620080948,0.03099098615348339,0.03099098615348339,0.1282188594341278,75,relu,0.05,75,64,relu,50,relu,0.0,64,5,256,adam,0.0001
5,0.02815808355808258,0.02815808355808258,0.12290363013744354,0.025595098733901978,0.025595098733901978,0.11761703342199326,75,relu,0.05,75,64,relu,50,relu,0.0,64,5,256,adam,1e-05
5,0.044531382620334625,0.044531382620334625,0.15726004540920258,0.04170483723282814,0.04170483723282814,0.15321864187717438,75,relu,0.05,75,64,relu,50,relu,0.05,32,5,256,adam,0.001
5,0.03587018698453903,0.03587018698453903,0.13996408879756927,0.03323855996131897,0.03323855996131897,0.13535669445991516,75,relu,0.05,75,64,relu,50,relu,0.05,32,5,256,adam,0.0001
5,0.04638362675905228,0.04638362675905228,0.15904542803764343,0.0429547056555748,0.0429547056555748,0.1538221389055252,75,relu,0.05,75,64,relu,50,relu,0.05,32,5,256,adam,1e-05
5,0.045940883457660675,0.045940883457660675,0.1573827862739563,0.04245251789689064,0.04245251789689064,0.1517535150051117,75,relu,0.05,75,64,relu,50,relu,0.05,64,5,256,adam,0.001
5,0.03986700251698494,0.03986700251698494,0.14813865721225739,0.03714973106980324,0.03714973106980324,0.1439547836780548,75,relu,0.05,75,64,relu,50,relu,0.05,64,5,256,adam,0.0001
5,0.041510507464408875,0.041510507464408875,0.1498689353466034,0.03830399364233017,0.03830399364233017,0.14445869624614716,75,relu,0.05,75,64,relu,50,relu,0.05,64,5,256,adam,1e-05
5,0.03781736269593239,0.03781736269593239,0.1410958468914032,0.034232743084430695,0.034232743084430695,0.1342286318540573,75,relu,0.05,75,64,relu,50,relu,0.1,32,5,256,adam,0.001
5,0.037553660571575165,0.037553660571575165,0.1436617076396942,0.035305652767419815,0.035305652767419815,0.14002671837806702,75,relu,0.05,75,64,relu,50,relu,0.1,32,5,256,adam,0.0001
5,0.04482155293226242,0.04482155293226242,0.15543296933174133,0.04149245843291283,0.04149245843291283,0.1503695249557495,75,relu,0.05,75,64,relu,50,relu,0.1,32,5,256,adam,1e-05
5,0.0336347334086895,0.0336347334086895,0.1338682770729065,0.03053775615990162,0.03053775615990162,0.12765522301197052,75,relu,0.05,75,64,relu,50,relu,0.1,64,5,256,adam,0.001
5,0.03404364734888077,0.03404364734888077,0.13588501513004303,0.031640198081731796,0.031640198081731796,0.1313486248254776,75,relu,0.05,75,64,relu,50,relu,0.1,64,5,256,adam,0.0001
5,0.04259292408823967,0.04259292408823967,0.15343908965587616,0.03955869376659393,0.03955869376659393,0.14914366602897644,75,relu,0.05,75,64,relu,50,relu,0.1,64,5,256,adam,1e-05
5,0.04013482853770256,0.04013482853770256,0.14930865168571472,0.03776588663458824,0.03776588663458824,0.14599618315696716,75,relu,0.05,75,64,relu,75,relu,0.0,32,5,256,adam,0.001
5,0.04065578058362007,0.04065578058362007,0.14903749525547028,0.03721654787659645,0.03721654787659645,0.14352108538150787,75,relu,0.05,75,64,relu,75,relu,0.0,32,5,256,adam,0.0001
5,0.055557478219270706,0.055557478219270706,0.17410357296466827,0.05176626145839691,0.05176626145839691,0.16853190958499908,75,relu,0.05,75,64,relu,75,relu,0.0,32,5,256,adam,1e-05
5,0.03099299967288971,0.03099299967288971,0.12837272882461548,0.028307944536209106,0.028307944536209106,0.12250759452581406,75,relu,0.05,75,64,relu,75,relu,0.0,64,5,256,adam,0.001
5,0.04194718226790428,0.04194718226790428,0.15233807265758514,0.03907891362905502,0.03907891362905502,0.14810852706432343,75,relu,0.05,75,64,relu,75,relu,0.0,64,5,256,adam,0.0001
5,0.054085101932287216,0.054085101932287216,0.17411983013153076,0.051132045686244965,0.051132045686244965,0.17093020677566528,75,relu,0.05,75,64,relu,75,relu,0.0,64,5,256,adam,1e-05
5,0.0515013262629509,0.0515013262629509,0.17022745311260223,0.04856013506650925,0.04856013506650925,0.16681769490242004,75,relu,0.05,75,64,relu,75,relu,0.05,32,5,256,adam,0.001
5,0.046097271144390106,0.046097271144390106,0.15989276766777039,0.04320541024208069,0.04320541024208069,0.15610195696353912,75,relu,0.05,75,64,relu,75,relu,0.05,32,5,256,adam,0.0001
5,0.055606670677661896,0.055606670677661896,0.17757391929626465,0.05284205451607704,0.05284205451607704,0.17513935267925262,75,relu,0.05,75,64,relu,75,relu,0.05,32,5,256,adam,1e-05
5,0.04327506572008133,0.04327506572008133,0.15118937194347382,0.03924887254834175,0.03924887254834175,0.14426399767398834,75,relu,0.05,75,64,relu,75,relu,0.05,64,5,256,adam,0.001
5,0.049187202006578445,0.049187202006578445,0.16449227929115295,0.04596839100122452,0.04596839100122452,0.1601111888885498,75,relu,0.05,75,64,relu,75,relu,0.05,64,5,256,adam,0.0001
5,0.04984785616397858,0.04984785616397858,0.16602739691734314,0.045952241867780685,0.045952241867780685,0.1609448939561844,75,relu,0.05,75,64,relu,75,relu,0.05,64,5,256,adam,1e-05
5,0.029549788683652878,0.029549788683652878,0.1254640519618988,0.02697732299566269,0.02697732299566269,0.12015556544065475,75,relu,0.05,75,64,relu,75,relu,0.1,32,5,256,adam,0.001
5,0.04186933487653732,0.04186933487653732,0.15178950130939484,0.03860257565975189,0.03860257565975189,0.14663679897785187,75,relu,0.05,75,64,relu,75,relu,0.1,32,5,256,adam,0.0001
5,0.05468209087848663,0.05468209087848663,0.17317327857017517,0.05122488737106323,0.05122488737106323,0.16883185505867004,75,relu,0.05,75,64,relu,75,relu,0.1,32,5,256,adam,1e-05
5,0.038828931748867035,0.038828931748867035,0.1460694968700409,0.035819437354803085,0.035819437354803085,0.14138878881931305,75,relu,0.05,75,64,relu,75,relu,0.1,64,5,256,adam,0.001
5,0.03304911404848099,0.03304911404848099,0.1331275850534439,0.030445989221334457,0.030445989221334457,0.1277906447649002,75,relu,0.05,75,64,relu,75,relu,0.1,64,5,256,adam,0.0001
5,0.04674020782113075,0.04674020782113075,0.16041766107082367,0.04343251883983612,0.04343251883983612,0.15560708940029144,75,relu,0.05,75,64,relu,75,relu,0.1,64,5,256,adam,1e-05
5,0.033935852348804474,0.033935852348804474,0.13578364253044128,0.031347088515758514,0.031347088515758514,0.1308257281780243,75,relu,0.1,50,32,relu,50,relu,0.0,32,5,256,adam,0.001
5,0.04185570403933525,0.04185570403933525,0.15229709446430206,0.03934576362371445,0.03934576362371445,0.14863020181655884,75,relu,0.1,50,32,relu,50,relu,0.0,32,5,256,adam,0.0001
5,0.04702790826559067,0.04702790826559067,0.16167977452278137,0.044144898653030396,0.044144898653030396,0.15805119276046753,75,relu,0.1,50,32,relu,50,relu,0.0,32,5,256,adam,1e-05
5,0.03929255157709122,0.03929255157709122,0.1459880918264389,0.0358562208712101,0.0358562208712101,0.14008963108062744,75,relu,0.1,50,32,relu,50,relu,0.0,64,5,256,adam,0.001
5,0.05067192018032074,0.05067192018032074,0.16730672121047974,0.04725133255124092,0.04725133255124092,0.16295269131660461,75,relu,0.1,50,32,relu,50,relu,0.0,64,5,256,adam,0.0001
