,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
187,0.0017527341842651367,0.0016986011998241402,0.00036580562591552733,0.00011727373677683091,1,2,0.1,sigmoid,"{'C': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07061395982221648,-0.0018847350257072653,-0.0014527800354203425,-0.0005501964253914938,-0.009365202042112577,0.021076684824735143,287
188,0.0007387161254882813,0.000450079319011372,0.00029582977294921874,3.376512166403266e-05,1,2,1,linear,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
189,0.00590367317199707,0.008232787616203031,0.0006158590316772461,0.0004971419400141722,1,2,1,poly,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.016941428642024026,-0.006872690264164405,-0.005982430799182723,-0.008488963619205411,-0.005743586243696675,0.006627591713336467,5
190,0.0008395195007324218,0.0005352574604892124,0.00031151771545410154,5.51496961067846e-05,1,2,1,rbf,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07224348157839403,-0.000621740636201545,-0.0007011828262781137,-0.0004894119329736012,-0.009320616608623747,0.02162993094027921,215
191,0.027437472343444826,0.04581337797526364,0.0024405002593994142,0.003594830269903602,1,2,1,sigmoid,"{'C': 1, 'degree': 2, 'gamma': 1, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.061898343534174526,-0.0463041379664664,-0.23300010963878529,-0.06659956516525017,-0.042695250541706656,0.06840922949417508,446
192,0.0007412195205688477,0.00044664021494838515,0.00029435157775878904,3.316250742083305e-05,1,2,0.0,linear,"{'C': 1, 'degree': 2, 'gamma': 0.0, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
193,0.017720413208007813,0.027667111021213817,0.001886606216430664,0.0024572162021926996,1,2,0.0,poly,"{'C': 1, 'degree': 2, 'gamma': 0.0, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156147038,-0.039586873994258816,-0.10703104036154219,-0.09709186751997045,-0.045307621254963196,0.06199273092054781,559
194,0.020061779022216796,0.031371013204756604,0.002759861946105957,0.0037871071351230365,1,2,0.0,rbf,"{'C': 1, 'degree': 2, 'gamma': 0.0, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156147038,-0.039586873994258816,-0.10703104036154219,-0.09709186751997045,-0.045307621254963196,0.06199273092054781,559
195,0.018798303604125977,0.02935810389274048,0.0018867254257202148,0.002471211358536669,1,2,0.0,sigmoid,"{'C': 1, 'degree': 2, 'gamma': 0.0, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021608156147038,-0.039586873994258816,-0.10703104036154219,-0.09709186751997045,-0.045307621254963196,0.06199273092054781,559
196,0.0007465124130249023,0.00044552203044084413,0.0002957582473754883,3.1994360894013396e-05,1,2,0.001,linear,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
197,0.017756223678588867,0.02772875580351338,0.0018633127212524414,0.002425879986867838,1,2,0.001,poly,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.19021504637412054,-0.03958406652956701,-0.10701987253483872,-0.09707838526354527,-0.045304771981446175,0.06199027685133186,515
198,0.023516011238098145,0.03511996500465891,0.002688741683959961,0.003518843129285772,1,2,0.001,rbf,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.17690987520382168,-0.01626302148000503,-0.036107181158433005,-0.02268446581097526,-0.02711148927656252,0.051338693512570005,397
199,0.026408171653747557,0.041194417567065204,0.0027518987655639647,0.0037738736257555334,1,2,0.001,sigmoid,"{'C': 1, 'degree': 2, 'gamma': 0.001, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.1834298390312971,-0.026427471515052002,-0.0654436513012464,-0.044809031200887306,-0.033926034216087295,0.054270544114921083,414
200,0.0007507562637329102,0.00046576204693727296,0.00029807090759277345,3.736830765007041e-05,1,3,auto,linear,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
201,0.01359097957611084,0.020352570554633232,0.0014310359954833984,0.0017128560833586605,1,3,auto,poly,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.0686850268492344,-0.01897850063132031,-0.014465224148886152,-0.018041166370193165,-0.013932026711202422,0.019996421683467644,350
202,0.0008431911468505859,0.0005341340780870906,0.00031280517578125,5.3171298816454466e-05,1,3,auto,rbf,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07224348157839403,-0.000621740636201545,-0.0007011828262781137,-0.0004894119329736012,-0.009320616608623747,0.02162993094027921,215
203,0.027483272552490234,0.045965566837625225,0.0024637222290039063,0.0036525587861020283,1,3,auto,sigmoid,"{'C': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.061898343534174526,-0.0463041379664664,-0.23300010963878529,-0.06659956516525017,-0.042695250541706656,0.06840922949417508,446
204,0.0007405281066894531,0.0004458737235091634,0.00030052661895751953,4.1657702863801535e-05,1,3,0.1,linear,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.060953414479898,-0.002685193484982787,-0.0019021371173662466,-0.001570508024319634,-0.008626160221895685,0.0181976561985854,125
205,0.017845582962036134,0.02773137042280346,0.0018683433532714843,0.0024365861377709536,1,3,0.1,poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.1900331583141801,-0.03888361330274842,-0.10348321676326147,-0.09347939386753419,-0.04450297313601144,0.06131362277951585,490
206,0.0012151002883911133,0.0009726196983660962,0.00034515857696533204,9.03359186829749e-05,1,3,0.1,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.0668034582176338,-0.0025520240500022085,-0.0016947495767873854,-0.0010894884812549571,-0.009129006943806854,0.01991714344765471,188
207,0.0017499208450317382,0.0016850475688033834,0.0003753662109375,0.0001244755613838481,1,3,0.1,sigmoid,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'sigmoid'}",-9.140952359875622e-05,-0.0002983117043615989,-0.00043346425392192217,-0.00012098850655108755,-0.00013070187852324723,-0.018075473245433574,-0.07061395982221648,-0.0018847350257072653,-0.0014527800354203425,-0.0005501964253914938,-0.009365202042112577,0.021076684824735143,287
