round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,first_conv_dim,first_conv_kernel,first_conv_activation,first_lstm_dim,first_dense_dim,first_dense_activation,batch_size,epochs,patience,optimizer,lr
5,0.030918771401047707,0.030918771401047707,0.13071560859680176,0.025702839717268944,0.025702839717268944,0.11849038302898407,64,5,tanh,50,64,relu,256,5,50,adam,1e-05
5,0.06524600088596344,0.06524600088596344,0.19131790101528168,0.056587327271699905,0.056587327271699905,0.1772117018699646,64,5,tanh,50,64,tanh,256,5,50,adam,0.001
5,0.05643806979060173,0.05643806979060173,0.18015605211257935,0.050042957067489624,0.050042957067489624,0.16967597603797913,64,5,tanh,50,64,tanh,256,5,50,adam,0.0001
5,0.03895460441708565,0.03895460441708565,0.1475752741098404,0.03366632014513016,0.03366632014513016,0.13686072826385498,64,5,tanh,50,64,tanh,256,5,50,adam,1e-05
5,0.050433848053216934,0.050433848053216934,0.16767597198486328,0.04395103454589844,0.04395103454589844,0.1558760404586792,64,5,tanh,75,16,relu,256,5,50,adam,0.001
5,0.04631293565034866,0.04631293565034866,0.1613330990076065,0.040080051869153976,0.040080051869153976,0.14959263801574707,64,5,tanh,75,16,relu,256,5,50,adam,0.0001
5,0.05291563645005226,0.05291563645005226,0.17477713525295258,0.047095462679862976,0.047095462679862976,0.16516798734664917,64,5,tanh,75,16,relu,256,5,50,adam,1e-05
5,0.029734725132584572,0.029734725132584572,0.12592990696430206,0.024924110621213913,0.024924110621213913,0.11482628434896469,64,5,tanh,75,16,tanh,256,5,50,adam,0.001
5,0.054029203951358795,0.054029203951358795,0.17368191480636597,0.047097641974687576,0.047097641974687576,0.1616382747888565,64,5,tanh,75,16,tanh,256,5,50,adam,0.0001
5,0.0353153757750988,0.0353153757750988,0.1405591070652008,0.03035763092339039,0.03035763092339039,0.13003112375736237,64,5,tanh,75,16,tanh,256,5,50,adam,1e-05
5,0.045209940522909164,0.045209940522909164,0.15983569622039795,0.03937583044171333,0.03937583044171333,0.1488846242427826,64,5,tanh,75,32,relu,256,5,50,adam,0.001
5,0.020098721608519554,0.020098721608519554,0.09597013145685196,0.01621752604842186,0.01621752604842186,0.0841711238026619,64,5,tanh,75,32,relu,256,5,50,adam,0.0001
5,0.055556535720825195,0.055556535720825195,0.17861148715019226,0.049317099153995514,0.049317099153995514,0.16839216649532318,64,5,tanh,75,32,relu,256,5,50,adam,1e-05
5,0.0522923581302166,0.0522923581302166,0.17179717123508453,0.045819398015737534,0.045819398015737534,0.16036823391914368,64,5,tanh,75,32,tanh,256,5,50,adam,0.001
5,0.03612742945551872,0.03612742945551872,0.14111605286598206,0.030544627457857132,0.030544627457857132,0.1291356086730957,64,5,tanh,75,32,tanh,256,5,50,adam,0.0001
5,0.0443510077893734,0.0443510077893734,0.1574431210756302,0.03835121914744377,0.03835121914744377,0.1459047794342041,64,5,tanh,75,32,tanh,256,5,50,adam,1e-05
5,0.04806534945964813,0.04806534945964813,0.1643870621919632,0.041734982281923294,0.041734982281923294,0.15292136371135712,64,5,tanh,75,64,relu,256,5,50,adam,0.001
5,0.040213558822870255,0.040213558822870255,0.15050186216831207,0.03480549156665802,0.03480549156665802,0.14037589728832245,64,5,tanh,75,64,relu,256,5,50,adam,0.0001
5,0.046253979206085205,0.046253979206085205,0.16170640289783478,0.04031360149383545,0.04031360149383545,0.15062882006168365,64,5,tanh,75,64,relu,256,5,50,adam,1e-05
5,0.06382348388433456,0.06382348388433456,0.19095782935619354,0.05647117644548416,0.05647117644548416,0.17951712012290955,64,5,tanh,75,64,tanh,256,5,50,adam,0.001
5,0.05161513015627861,0.05161513015627861,0.16932496428489685,0.044432930648326874,0.044432930648326874,0.15626221895217896,64,5,tanh,75,64,tanh,256,5,50,adam,0.0001
5,0.05363612622022629,0.05363612622022629,0.17457455396652222,0.04717899486422539,0.04717899486422539,0.1635967642068863,64,5,tanh,75,64,tanh,256,5,50,adam,1e-05
5,0.044058866798877716,0.044058866798877716,0.15535280108451843,0.037847116589546204,0.037847116589546204,0.14320014417171478,64,7,tanh,50,16,relu,256,5,50,adam,0.001
5,0.056473102420568466,0.056473102420568466,0.18058685958385468,0.049874529242515564,0.04987453296780586,0.16986583173274994,64,7,tanh,50,16,relu,256,5,50,adam,0.0001
5,0.03265821933746338,0.03265821933746338,0.13471034169197083,0.028112297877669334,0.028112297877669334,0.12481503933668137,64,7,tanh,50,16,relu,256,5,50,adam,1e-05
5,0.03758798539638519,0.03758798539638519,0.14556138217449188,0.032565392553806305,0.032565392553806305,0.13563908636569977,64,7,tanh,50,16,tanh,256,5,50,adam,0.001
5,0.04943647235631943,0.04943647235631943,0.1677241325378418,0.04336346313357353,0.04336346313357353,0.1574711799621582,64,7,tanh,50,16,tanh,256,5,50,adam,0.0001
5,0.05850623920559883,0.05850623920559883,0.18197226524353027,0.051307570189237595,0.051307570189237595,0.17008689045906067,64,7,tanh,50,16,tanh,256,5,50,adam,1e-05
5,0.05620676279067993,0.05620676279067993,0.1797615885734558,0.04970774054527283,0.04970773681998253,0.169576495885849,64,7,tanh,50,32,relu,256,5,50,adam,0.001
5,0.07431668788194656,0.07431668788194656,0.20552115142345428,0.06505921483039856,0.06505921483039856,0.19111022353172302,64,7,tanh,50,32,relu,256,5,50,adam,0.0001
5,0.07045634835958481,0.07045634835958481,0.19964009523391724,0.062043964862823486,0.062043964862823486,0.18704262375831604,64,7,tanh,50,32,relu,256,5,50,adam,1e-05
5,0.04328317567706108,0.04328317567706108,0.15656884014606476,0.0373067669570446,0.0373067669570446,0.1451861560344696,64,7,tanh,50,32,tanh,256,5,50,adam,0.001
5,0.051593709737062454,0.051593709737062454,0.17150530219078064,0.045530423521995544,0.045530423521995544,0.16086620092391968,64,7,tanh,50,32,tanh,256,5,50,adam,0.0001
5,0.04043068736791611,0.04043068736791611,0.15025222301483154,0.03467302396893501,0.03467302396893501,0.1384757161140442,64,7,tanh,50,32,tanh,256,5,50,adam,1e-05
5,0.04212905466556549,0.04212905466556549,0.15475183725357056,0.03625135496258736,0.03625135496258736,0.14333698153495789,64,7,tanh,50,64,relu,256,5,50,adam,0.001
5,0.02597314678132534,0.02597314678132534,0.11772067844867706,0.021438291296362877,0.021438291296362877,0.10610547661781311,64,7,tanh,50,64,relu,256,5,50,adam,0.0001
5,0.01957721635699272,0.01957721635699272,0.09844891726970673,0.015452925115823746,0.015452925115823746,0.08573432266712189,64,7,tanh,50,64,relu,256,5,50,adam,1e-05
5,0.04012221097946167,0.04012221097946167,0.1503434181213379,0.03469619154930115,0.03469619154930115,0.13956111669540405,64,7,tanh,50,64,tanh,256,5,50,adam,0.001
5,0.04573573172092438,0.04573573172092438,0.1584877371788025,0.03949194401502609,0.03949194401502609,0.1463843435049057,64,7,tanh,50,64,tanh,256,5,50,adam,0.0001
5,0.05926794186234474,0.05926794186234474,0.18247219920158386,0.0515192374587059,0.0515192374587059,0.1698206216096878,64,7,tanh,50,64,tanh,256,5,50,adam,1e-05
5,0.07300695031881332,0.07300695031881332,0.20316572487354279,0.06358568370342255,0.06358568370342255,0.18904654681682587,64,7,tanh,75,16,relu,256,5,50,adam,0.001
5,0.039588309824466705,0.039588309824466705,0.14949537813663483,0.034499358385801315,0.034499358385801315,0.13921645283699036,64,7,tanh,75,16,relu,256,5,50,adam,0.0001
5,0.06944599747657776,0.06944599747657776,0.19981496036052704,0.06158621609210968,0.06158621609210968,0.18774902820587158,64,7,tanh,75,16,relu,256,5,50,adam,1e-05
5,0.04501665383577347,0.04501665383577347,0.1600663810968399,0.039051953703165054,0.039051953703165054,0.1488727629184723,64,7,tanh,75,16,tanh,256,5,50,adam,0.001
5,0.05911894887685776,0.05911894887685776,0.18416254222393036,0.05249179154634476,0.05249179154634476,0.17335963249206543,64,7,tanh,75,16,tanh,256,5,50,adam,0.0001
5,0.049432456493377686,0.049432456493377686,0.16895370185375214,0.04377751424908638,0.04377751424908638,0.15910042822360992,64,7,tanh,75,16,tanh,256,5,50,adam,1e-05
5,0.04370681941509247,0.04370681941509247,0.15669770538806915,0.037670645862817764,0.037670645862817764,0.14505285024642944,64,7,tanh,75,32,relu,256,5,50,adam,0.001
5,0.050871483981609344,0.050871483981609344,0.1695108711719513,0.04448799788951874,0.04448799788951874,0.1583791971206665,64,7,tanh,75,32,relu,256,5,50,adam,0.0001
5,0.025705426931381226,0.025705426931381226,0.1165182814002037,0.02150009199976921,0.02150009199976921,0.10587303340435028,64,7,tanh,75,32,relu,256,5,50,adam,1e-05
5,0.050345905125141144,0.050345905125141144,0.1698255091905594,0.044442590326070786,0.044442590326070786,0.1595596820116043,64,7,tanh,75,32,tanh,256,5,50,adam,0.001
5,0.044624775648117065,0.044624775648117065,0.1585957407951355,0.03898843377828598,0.03898843377828598,0.1480070948600769,64,7,tanh,75,32,tanh,256,5,50,adam,0.0001
5,0.049508560448884964,0.049508560448884964,0.16913680732250214,0.04406410828232765,0.04406410828232765,0.15999294817447662,64,7,tanh,75,32,tanh,256,5,50,adam,1e-05
5,0.05023225396871567,0.05023225396871567,0.1668184995651245,0.0432908833026886,0.0432908833026886,0.15437152981758118,64,7,tanh,75,64,relu,256,5,50,adam,0.001
5,0.04619456082582474,0.04619456082582474,0.16212941706180573,0.040496986359357834,0.040496986359357834,0.15174168348312378,64,7,tanh,75,64,relu,256,5,50,adam,0.0001
5,0.0388924777507782,0.0388924777507782,0.14678871631622314,0.032928742468357086,0.032928742468357086,0.13412576913833618,64,7,tanh,75,64,relu,256,5,50,adam,1e-05
5,0.04394743964076042,0.04394743964076042,0.15662986040115356,0.03741298243403435,0.03741298243403435,0.1442219763994217,64,7,tanh,75,64,tanh,256,5,50,adam,0.001
5,0.06072435528039932,0.06072435528039932,0.18666309118270874,0.0535329170525074,0.0535329170525074,0.17522066831588745,64,7,tanh,75,64,tanh,256,5,50,adam,0.0001
5,0.07008881866931915,0.07008881866931915,0.1984158158302307,0.061498384922742844,0.061498384922742844,0.18510502576828003,64,7,tanh,75,64,tanh,256,5,50,adam,1e-05
