,avgcpu,std,labels
1136,[0.02827155],[0.7331481],[-1.06894445]
1137,[0.02113346],[0.7378694],[-0.50403115]
1138,[0.02262355],[0.72712386],[-0.39136657]
1139,[0.03879681],[0.7074596],[-0.44671896]
1140,[0.06031777],[0.6855704],[0.66373844]
1141,[0.09027322],[0.6588189],[0.30619223]
1142,[0.09102298],[0.6662553],[-0.271935]
1143,[0.10531218],[0.6566188],[-1.45520723]
1144,[0.048041],[0.7179698],[-1.49412192]
1145,[0.00369735],[0.7645502],[-1.49336347]
1146,[0.00331816],[0.77286327],[-1.74520035]
1147,[-0.01891129],[0.7802469],[-0.94572364]
1148,[-0.00562498],[0.748666],[-0.6400966]
1149,[0.00878597],[0.7270846],[-0.06887819]
1150,[0.04692922],[0.6849465],[0.34436453]
1151,[0.09044227],[0.649206],[1.22474449]
1152,[0.12400603],[0.62474656],[1.78396934]
1153,[0.13798155],[0.61523366],[1.45657685]
1154,[0.1507438],[0.6040329],[1.19738897]
1155,[0.13294147],[0.6166222],[1.11257039]
1156,[0.10036378],[0.6512087],[1.07190327]
1157,[0.1071665],[0.6783142],[1.05997359]
1158,[0.10983367],[0.69411385],[1.05848717]
1159,[0.10872792],[0.7057542],[1.13069246]
1160,[0.10944201],[0.7128375],[1.06704462]
1161,[0.10855079],[0.71836233],[1.24472647]
1162,[0.11287543],[0.7202174],[1.29532725]
1163,[0.1132846],[0.72059304],[1.19145079]
1164,[0.11689638],[0.72063184],[1.22591527]
1165,[0.11524184],[0.72558886],[0.82764464]
1166,[0.10421672],[0.73719656],[0.98595982]
1167,[0.10866994],[0.7430079],[1.0353912]
1168,[0.10376711],[0.7471511],[1.05676658]
1169,[0.11132915],[0.7422977],[1.07995683]
1170,[0.1112753],[0.73967427],[0.98197223]
1171,[0.10779284],[0.740388],[1.24147639]
1172,[0.11227594],[0.73767823],[1.35528418]
1173,[0.11360857],[0.73245966],[1.23483958]
1174,[0.12051752],[0.7258441],[1.07887453]
1175,[0.11568759],[0.7308564],[0.96927152]
1176,[0.10708001],[0.7410867],[0.98291325]
1177,[0.10735598],[0.7464014],[1.13109131]
1178,[0.10869913],[0.7461345],[1.05074742]
1179,[0.10994972],[0.7425493],[1.10890241]
1180,[0.11272174],[0.73983675],[1.04379566]
1181,[0.10704638],[0.7416299],[0.97745091]
1182,[0.1072529],[0.742782],[0.8999976]
1183,[0.1031446],[0.7470149],[0.73562373]
1184,[0.09952322],[0.75182253],[0.88563226]
1185,[0.10108379],[0.75294876],[1.01959994]
1186,[0.10234393],[0.7490935],[0.9624952]
1187,[0.10837254],[0.74108964],[1.05439909]
1188,[0.11094804],[0.73670626],[1.03245282]
1189,[0.1080834],[0.7357804],[0.76691774]
1190,[0.10580656],[0.73858255],[0.69412245]
1191,[0.10178657],[0.74529755],[0.55860632]
1192,[0.09857604],[0.7515574],[0.45478449]
1193,[0.09983149],[0.75339633],[0.72446682]
1194,[0.10138221],[0.7517103],[0.64388476]
1195,[0.0999078],[0.74645746],[0.64978329]
1196,[0.10547537],[0.73959804],[0.71111588]
1197,[0.10109925],[0.7382588],[0.57480579]
1198,[0.10012247],[0.737101],[0.2479733]
1199,[0.09370047],[0.74225193],[0.11446695]
1200,[0.09061757],[0.74858636],[0.4253658]
1201,[0.09640542],[0.7462938],[0.69694164]
1202,[0.09892541],[0.7381365],[0.64975196]
1203,[0.10968143],[0.72329706],[1.13660042]
1204,[0.1253019],[0.7072423],[0.91239311]
1205,[0.11963072],[0.7016112],[0.63640595]
1206,[0.12083125],[0.70106024],[0.37973371]
1207,[0.1041096],[0.7166583],[0.84503712]
1208,[0.11395408],[0.7200317],[0.68205114]
1209,[0.11208551],[0.7191272],[0.76676338]
1210,[0.12316342],[0.71259326],[0.70593277]
1211,[0.1095901],[0.7170465],[0.59740171]
1212,[0.1075362],[0.7202617],[0.60685136]
1213,[0.10388261],[0.72475666],[0.57413454]
1214,[0.10218434],[0.72774494],[0.94667182]
1215,[0.11055222],[0.723111],[0.61139143]
1216,[0.10747515],[0.7198528],[0.41618817]
1217,[0.10520257],[0.72165304],[0.49484044]
1218,[0.09867881],[0.72964996],[0.38892954]
1219,[0.09990461],[0.73125124],[0.39093297]
1220,[0.10045409],[0.7313005],[0.26792811]
1221,[0.09254269],[0.73457354],[0.40205847]
1222,[0.09487122],[0.7332346],[0.38925854]
1223,[0.09389664],[0.7309964],[0.21395096]
1224,[0.09226055],[0.73020166],[-0.46144312]
1225,[0.06547998],[0.7456581],[-0.20995382]
1226,[0.0594263],[0.7483041],[-0.13570555]
1227,[0.07219453],[0.74844],[0.10257655]
1228,[0.06032857],[0.7402317],[0.3700292]
1229,[0.0703375],[0.71467894],[0.52626139]
1230,[0.08340339],[0.6985921],[0.27695319]
1231,[0.09144382],[0.6899249],[0.05515701]
1232,[0.08053976],[0.698122],[0.21148701]
1233,[0.08093518],[0.70069945],[0.40710512]
1234,[0.08828384],[0.7003294],[0.54322602]
1235,[0.09662426],[0.69589496],[0.74291234]
1236,[0.10761549],[0.68681353],[0.77768758]
1237,[0.11030935],[0.6822871],[0.76144268]
1238,[0.11462799],[0.6804193],[0.9671356]
1239,[0.11898795],[0.6819419],[0.97991211]
1240,[0.12272309],[0.68274194],[0.8329746]
1241,[0.12340516],[0.6865207],[0.88397941]
1242,[0.11911193],[0.6951415],[1.09065967]
1243,[0.12081762],[0.6992555],[0.7815025]
1244,[0.11876637],[0.70277745],[0.59507882]
1245,[0.11287723],[0.71240944],[0.66780831]
1246,[0.10591823],[0.72361505],[0.90984657]
1247,[0.11129662],[0.723615],[1.01507531]
1248,[0.11693642],[0.71712893],[0.45993271]
1249,[0.10655925],[0.71910834],[0.35568092]
1250,[0.09570614],[0.7293859],[0.94527661]
1251,[0.1036475],[0.7315499],[0.97438321]
1252,[0.10764375],[0.723468],[0.95184223]
1253,[0.12257196],[0.7078891],[0.9619849]
1254,[0.11276063],[0.707918],[0.6331874]
1255,[0.10278226],[0.7175029],[0.89061958]
1256,[0.10667282],[0.7222986],[1.17589856]
1257,[0.10791844],[0.72211456],[1.14307741]
1258,[0.119013],[0.71261704],[1.10723101]
1259,[0.12048551],[0.7083857],[0.96952222]
1260,[0.1111896],[0.7167188],[0.73352722]
1261,[0.10556696],[0.72735864],[0.66308798]
1262,[0.10416198],[0.73631245],[0.77857128]
1263,[0.1052416],[0.74034667],[0.96477925]
1264,[0.10856006],[0.7367749],[0.48815114]
1265,[0.10238326],[0.7369889],[-0.33439231]
1266,[0.07466647],[0.7530037],[-0.98244579]
1267,[0.04094059],[0.78799546],[-1.25380536]
1268,[0.03155064],[0.81330025],[-1.1700528]
1269,[0.03198872],[0.81722623],[-1.18433455]
1270,[0.00754119],[0.8025283],[-0.75960142]
1271,[-0.00262128],[0.7654048],[-0.71350095]
1272,[0.00504429],[0.73789227],[-0.44434742]
1273,[0.02915226],[0.7102218],[-0.640728]
1274,[0.04135856],[0.70075],[-0.26677566]
1275,[0.05058826],[0.69095474],[-0.22024749]
1276,[0.05294592],[0.6925803],[-0.41826769]
1277,[0.05325877],[0.69359946],[-0.07455725]
1278,[0.06147351],[0.6879359],[-0.1461598]
1279,[0.05648517],[0.69814825],[-0.04750822]
1280,[0.06128901],[0.6945484],[-0.03226094]
1281,[0.06517507],[0.69533324],[0.17131492]
1282,[0.06543058],[0.69736683],[0.05324388]
1283,[0.0662955],[0.7003558],[0.22531752]
1284,[0.07507992],[0.69396794],[0.36950947]
1285,[0.0790347],[0.69630134],[0.56229976]
1286,[0.09323591],[0.6924536],[0.63075061]
1287,[0.10229966],[0.68574655],[0.55810201]
1288,[0.10566959],[0.6834475],[0.68687645]
1289,[0.1098001],[0.6856176],[0.6449407]
1290,[0.11104813],[0.6891339],[0.70633673]
1291,[0.1163692],[0.6906909],[0.74458346]
1292,[0.11603232],[0.69364434],[0.80006396]
1293,[0.11953238],[0.69450563],[0.64315217]
1294,[0.11512265],[0.69943655],[1.05223483]
1295,[0.12262866],[0.69894457],[1.04297662]
1296,[0.12149777],[0.69805944],[1.07011978]
1297,[0.13258725],[0.6925241],[1.10466233]
1298,[0.12574218],[0.6970406],[1.23013799]
1299,[0.12766702],[0.69895726],[1.03238344]
1300,[0.12431537],[0.7035392],[0.91580753]
1301,[0.12029944],[0.7123501],[1.05512757]
1302,[0.11444288],[0.7217378],[1.09783704]
1303,[0.11525881],[0.7235921],[0.8517281]
1304,[0.11489551],[0.72520465],[0.93033027]
1305,[0.11165284],[0.73062557],[0.90327986]
1306,[0.10522126],[0.7360315],[0.98094401]
1307,[0.11084414],[0.7340575],[1.06432812]
1308,[0.11195569],[0.7313508],[1.02851359]
1309,[0.11327],[0.7285941],[0.68553003]
1310,[0.10585058],[0.73464125],[0.95721787]
1311,[0.10648879],[0.73885626],[1.19414258]
1312,[0.10679461],[0.7371584],[0.93730258]
1313,[0.11503857],[0.728835],[0.96721252]
1314,[0.11451906],[0.7280403],[0.73879089]
1315,[0.10025235],[0.7386147],[0.78029739]
1316,[0.10578978],[0.74120235],[0.82863579]
1317,[0.10246743],[0.7438031],[1.21045118]
1318,[0.11163931],[0.73633254],[1.1224253]
1319,[0.11351822],[0.72736686],[1.29649088]
1320,[0.12471934],[0.7178633],[1.32825543]
1321,[0.11929594],[0.71756256],[1.13635025]
1322,[0.12077035],[0.71869856],[1.22944525]
1323,[0.1196638],[0.72418433],[1.31553172]
1324,[0.11612663],[0.7280869],[1.19732987]
1325,[0.11932424],[0.7276272],[0.87913896]
1326,[0.11257093],[0.73598546],[1.24099772]
1327,[0.11132537],[0.7417865],[1.18617665]
1328,[0.10612909],[0.74275637],[1.27212346]
1329,[0.12001085],[0.7338747],[1.18686353]
1330,[0.11214328],[0.7359308],[1.05211186]
1331,[0.1097025],[0.73947865],[1.28601106]
1332,[0.10990281],[0.74165887],[1.35680704]
1333,[0.10988991],[0.73893636],[1.20258112]
1334,[0.11602251],[0.73408335],[1.31747716]
1335,[0.11478789],[0.7361857],[0.98753708]
1336,[0.10365681],[0.744046],[0.95334943]
1337,[0.10678628],[0.7489274],[0.77960742]
1338,[0.09791015],[0.758053],[1.0300245]
1339,[0.1042542],[0.75675666],[1.00436303]
1340,[0.10155259],[0.75299454],[0.85961354]
1341,[0.10559861],[0.748012],[0.51114533]
1342,[0.09334104],[0.75581074],[0.84062148]
1343,[0.09794211],[0.75713253],[0.87338045]
1344,[0.09697592],[0.75401425],[1.18162859]
1345,[0.11292583],[0.7402806],[0.68625164]
1346,[0.10298495],[0.7375905],[0.89949025]
1347,[0.10979448],[0.73671716],[0.79399918]
1348,[0.09756142],[0.743566],[0.78018188]
1349,[0.1066591],[0.7403705],[0.69574325]
1350,[0.10101874],[0.74316823],[0.83907114]
1351,[0.10391486],[0.74166864],[0.76078707]
1352,[0.10318111],[0.7395706],[0.86495593]
1353,[0.1091024],[0.7350631],[1.01405014]
1354,[0.11034909],[0.73082304],[0.89685997]
1355,[0.1132136],[0.7262047],[0.8417128]
1356,[0.11272068],[0.7272961],[0.7982259]
1357,[0.10639377],[0.73299146],[0.94482486]
1358,[0.11003949],[0.73290247],[0.9740106]
1359,[0.11277558],[0.7295877],[0.81911853]
1360,[0.11326058],[0.7283932],[1.29351697]
1361,[0.11943486],[0.7246015],[1.30397125]
1362,[0.11748399],[0.71995133],[1.36442655]
1363,[0.13334066],[0.70891005],[1.32603477]
1364,[0.12581997],[0.71206564],[1.23365457]
1365,[0.12289925],[0.7177414],[1.13212986]
1366,[0.11822264],[0.72632396],[1.13229694]
1367,[0.11455782],[0.73390913],[1.16934365]
1368,[0.11331631],[0.73728997],[1.14696691]
1369,[0.11367765],[0.7377111],[1.40410132]
1370,[0.1177896],[0.7341949],[1.38971569]
1371,[0.11696328],[0.73010695],[1.37975151]
1372,[0.12219229],[0.72647923],[1.62911678]
1373,[0.1209681],[0.7265384],[1.44676919]
1374,[0.11796497],[0.72689986],[1.80261241]
1375,[0.12832358],[0.7232829],[1.58334834]
1376,[0.11707669],[0.727414],[1.553169]
1377,[0.12592113],[0.7282377],[1.18340026]
1378,[0.10877593],[0.74416107],[1.30852491]
1379,[0.11160268],[0.75147235],[1.13087886]
1380,[0.10233676],[0.759262],[1.23309924]
1381,[0.10753883],[0.75833523],[1.11056039]
1382,[0.09895588],[0.76131064],[1.13891037]
1383,[0.1013317],[0.7597712],[1.38869743]
1384,[0.1013198],[0.7562637],[1.44401261]
1385,[0.10478759],[0.74792594],[1.37719644]
1386,[0.11142145],[0.7406684],[1.29343051]
1387,[0.10764578],[0.7434779],[1.24576331]
1388,[0.1035628],[0.74888974],[1.2972168]
1389,[0.10384259],[0.7511305],[1.12442367]
1390,[0.10217087],[0.75326174],[1.44143131]
1391,[0.10842784],[0.7505466],[1.4942005]
1392,[0.10561432],[0.7462605],[1.31912757]
1393,[0.11386409],[0.7397037],[0.99093001]
1394,[0.10509579],[0.74853504],[1.15038377]
1395,[0.10237834],[0.7565993],[1.27804222]
1396,[0.10087842],[0.7575187],[1.18441702]
1397,[0.1078421],[0.7506449],[1.24028138]
1398,[0.10907426],[0.7482086],[1.17767261]
1399,[0.10257457],[0.7500288],[1.30736541]
1400,[0.10711241],[0.7472536],[1.36606082]
1401,[0.10750125],[0.7441783],[1.35171586]
1402,[0.1118257],[0.7399113],[1.2402224]
1403,[0.10984753],[0.74166125],[1.27639903]
1404,[0.10795029],[0.74530697],[1.45077891]
1405,[0.10855711],[0.7447273],[1.13957845]
1406,[0.10749319],[0.74468887],[1.20733275]
1407,[0.11079346],[0.74703205],[1.38340819]
1408,[0.10341854],[0.7507534],[1.38802361]
1409,[0.10895163],[0.7452856],[1.31207784]
1410,[0.11283745],[0.74178505],[1.3954513]
1411,[0.11006173],[0.7435329],[1.27607756]
1412,[0.10604987],[0.74600005],[1.33744192]
1413,[0.10985786],[0.7461771],[1.20079176]
1414,[0.10386096],[0.75027686],[0.26271055]
1415,[0.09581952],[0.76299244],[-0.61060334]
1416,[0.06954916],[0.7925316],[-0.65067591]
1417,[0.06095434],[0.81029564],[-0.64967308]
1418,[0.05169144],[0.8263528],[-0.39246078]
1419,[0.02557647],[0.8171213],[-0.36541009]
1420,[0.02082608],[0.7892157],[-0.07374153]
1421,[0.03311841],[0.75458586],[0.35658986]
1422,[0.04627016],[0.72563374],[-0.11821666]
1423,[0.05487108],[0.71194875],[-0.41063457]
1424,[0.04684418],[0.7115039],[-0.38959346]
1425,[0.04430435],[0.7265704],[-1.1039122]
1426,[0.0354768],[0.7527152],[-1.01665465]
1427,[0.01894405],[0.7578723],[-0.88188587]
1428,[0.01592621],[0.75522375],[-0.45667817]
1429,[0.01644626],[0.74268824],[-0.2947671]
1430,[0.03994275],[0.715296],[-0.31160508]
1431,[0.06225685],[0.6926015],[-0.12215379]
1432,[0.07742777],[0.6796282],[-0.41051015]
1433,[0.07135631],[0.689199],[-0.15152307]
1434,[0.07150085],[0.68878824],[0.06338888]
1435,[0.06992237],[0.69498795],[-0.10662295]
1436,[0.07039671],[0.6960154],[-0.15954857]
1437,[0.07833429],[0.69130045],[-0.28687203]
1438,[0.06929731],[0.7041475],[0.05676382]
1439,[0.06673451],[0.70746225],[1.31431646]
1440,[0.08703133],[0.69212854],[1.73139451]
1441,[0.11308542],[0.6696847],[1.29254309]
1442,[0.14206927],[0.6370376],[1.23338337]
1443,[0.13788213],[0.637257],[1.19593781]
1444,[0.10994935],[0.65941906],[1.18587605]
1445,[0.11684622],[0.67595834],[1.17270992]
1446,[0.11550257],[0.68783575],[1.05130563]
1447,[0.11084442],[0.6997027],[1.01923308]
1448,[0.10698846],[0.7110162],[1.20690622]
1449,[0.10724875],[0.71691734],[1.20622676]
1450,[0.10937837],[0.71763676],[1.47871619]
1451,[0.11917245],[0.712724],[1.43228753]
1452,[0.11723493],[0.7117583],[1.1267924]
1453,[0.11694871],[0.71643317],[0.8756569]
1454,[0.10551745],[0.73217916],[0.86814381]
1455,[0.10422391],[0.7438388],[0.96559757]
1456,[0.10636729],[0.7472056],[0.85560633]
1457,[0.1052341],[0.74673104],[1.07068962]
1458,[0.10892557],[0.74282074],[0.86900215]
1459,[0.10131523],[0.74301517],[0.37602182]
1460,[0.09530126],[0.74994147],[0.77072058]
1461,[0.09715879],[0.7544474],[0.69483441]
1462,[0.09505083],[0.75356185],[0.95717957]
1463,[0.11254348],[0.74111795],[1.11626869]
1464,[0.10813028],[0.73386073],[0.96999099]
1465,[0.11418442],[0.7244896],[0.82464522]
1466,[0.11068921],[0.7260693],[0.83805398]
1467,[0.10513818],[0.73344105],[0.6340348]
1468,[0.10406987],[0.7386447],[0.73599623]
1469,[0.10714535],[0.7403869],[0.98177771]
1470,[0.10834603],[0.73768747],[1.12601542]
1471,[0.11527491],[0.7284843],[1.1324198]
1472,[0.12108721],[0.7190086],[1.03904019]
1473,[0.11882217],[0.718596],[1.08788548]
1474,[0.11679532],[0.72226816],[1.07928741]
1475,[0.11537011],[0.7252627],[1.09513148]
1476,[0.11833084],[0.72563154],[0.92515752]
1477,[0.11366484],[0.7302175],[0.74604473]
1478,[0.10788266],[0.7381825],[0.61556406]
1479,[0.10328022],[0.746299],[0.46320142]
1480,[0.10168168],[0.75180167],[0.55356553]
1481,[0.1023082],[0.7526996],[0.82395631]
1482,[0.10306077],[0.74831593],[0.99800883]
1483,[0.10820293],[0.7372379],[1.03508721]
1484,[0.11424851],[0.72440964],[1.19540801]
1485,[0.11834662],[0.71692646],[1.19744065]
1486,[0.12037811],[0.7130337],[0.99145063]
1487,[0.12058844],[0.7150878],[0.88811569]
1488,[0.11515878],[0.7241531],[0.80059172]
1489,[0.11078848],[0.7335621],[0.61077541]
1490,[0.10942046],[0.74003],[0.8061608]
1491,[0.11039262],[0.7422263],[0.52883545]
1492,[0.10251583],[0.74502593],[0.47988734]
1493,[0.10276029],[0.74647117],[0.72893658]
1494,[0.09885144],[0.74741197],[0.71114246]
1495,[0.10218023],[0.74119306],[0.77255738]
1496,[0.11008057],[0.73214865],[0.79044954]
1497,[0.10713631],[0.729491],[0.82001378]
1498,[0.10991983],[0.726287],[0.6403313]
1499,[0.10635418],[0.7282248],[0.8548535]
1500,[0.11021571],[0.7280191],[0.74755749]
1501,[0.1073509],[0.7282427],[0.71330219]
1502,[0.11210454],[0.72673696],[0.73212921]
1503,[0.10681553],[0.72999436],[0.59978624]
1504,[0.10436822],[0.7326093],[0.70292892]
1505,[0.10634837],[0.7330459],[0.77595583]
1506,[0.10675894],[0.73125184],[1.00550709]
1507,[0.1150749],[0.7239386],[0.7757709]
1508,[0.11360294],[0.7199939],[0.69286348]
1509,[0.11216636],[0.7220335],[0.5253344]
1510,[0.10177037],[0.7316403],[0.74450906]
1511,[0.1083858],[0.7325951],[0.74647075]
1512,[0.10796548],[0.73065716],[0.64903717]
1513,[0.11140819],[0.72668236],[0.58807149]
1514,[0.10471822],[0.72990304],[0.4766352]
1515,[0.100045],[0.73449636],[0.26527129]
1516,[0.09703195],[0.7391619],[0.52134543]
1517,[0.10105082],[0.7387425],[0.52927416]
1518,[0.10008876],[0.7358019],[0.31074153]
1519,[0.10067201],[0.73205113],[0.34905531]
1520,[0.09545656],[0.7326393],[0.77612118]
1521,[0.10071744],[0.7290889],[0.94651059]
1522,[0.10912417],[0.71823096],[0.86794876]
1523,[0.12031285],[0.70279396],[0.94102099]
1524,[0.11913015],[0.6983098],[0.67796826]
1525,[0.10984859],[0.70650166],[0.48509247]
1526,[0.107311],[0.71588385],[0.30860885]
1527,[0.1014279],[0.72709835],[0.2669423]
1528,[0.10219103],[0.73153055],[0.49387906]
1529,[0.10326256],[0.73112756],[0.55921711]
1530,[0.10311417],[0.7267351],[0.47217721]
1531,[0.10430236],[0.72007316],[0.45437488]
1532,[0.09931181],[0.71949023],[0.45936534]
1533,[0.09661806],[0.72178596],[0.55898239]
1534,[0.10056935],[0.7202972],[0.73793763]
1535,[0.10598128],[0.7157084],[0.76531303]
1536,[0.11079684],[0.7097028],[0.71707526]
1537,[0.11318448],[0.7063179],[0.6559657]
1538,[0.10948041],[0.71001416],[0.85571348]
1539,[0.1132337],[0.7109227],[0.58363686]
1540,[0.10945517],[0.7137936],[0.47887677]
1541,[0.10788579],[0.71916103],[0.17501183]
1542,[0.096397],[0.7307229],[0.41189955]
1543,[0.10314508],[0.73135877],[0.48579958]
1544,[0.10181297],[0.7300791],[0.34392702]
1545,[0.10346174],[0.7252832],[0.43622709]
1546,[0.09992558],[0.7226968],[0.63544697]
1547,[0.10087653],[0.7203562],[0.66914544]
1548,[0.10681827],[0.7138648],[0.85007922]
1549,[0.11383493],[0.7064779],[0.53852109]
1550,[0.10773839],[0.70772004],[0.31127259]
1551,[0.10214944],[0.715017],[0.10793218]
1552,[0.09494226],[0.72688943],[0.3730421]
1553,[0.10208081],[0.7271229],[0.3919621]
1554,[0.1009164],[0.72447205],[0.57371723]
1555,[0.10862623],[0.7174397],[0.70126911]
1556,[0.10649352],[0.7114224],[0.65877602]
1557,[0.11074729],[0.7049544],[0.59508061]
1558,[0.10920671],[0.7045493],[0.76516216]
1559,[0.11128473],[0.70583075],[0.33201686]
1560,[0.10285316],[0.7127604],[-0.91477702]
1561,[0.06346974],[0.74163854],[-2.26618092]
1562,[-0.00389223],[0.80441225],[-2.71323892]
1563,[-0.0136156],[0.8550647],[-2.47453985]
1564,[-0.01975222],[0.86114776],[-2.01627255]
1565,[-0.06166238],[0.82304555],[-2.39165619]
1566,[-0.05482185],[0.7785853],[-3.01288907]
1567,[-0.03398458],[0.743065],[-2.29670981]
1568,[-0.02797354],[0.7244691],[-3.10333336]
1569,[-0.04877881],[0.73550683],[-3.32395897]
1570,[-0.05075796],[0.72089845],[-3.18649582]
1571,[-0.05831492],[0.7181701],[-3.19959399]
1572,[-0.08386005],[0.72947866],[-3.23777824]
1573,[-0.08996843],[0.7214692],[-2.02441863]
1574,[-0.09267181],[0.7137544],[-2.28463399]
1575,[-0.08942054],[0.7122922],[-2.0370624]
1576,[-0.06558521],[0.691997],[-1.7941778]
1577,[-0.052702],[0.6887876],[-1.32730633]
1578,[-0.05804916],[0.6981129],[-1.5565906]
1579,[-0.04913856],[0.6968414],[-2.25289636]
1580,[-0.04706039],[0.7041175],[-2.29861293]
1581,[-0.05808817],[0.7201952],[-2.68475618]
1582,[-0.08705693],[0.74766976],[-2.76909428]
1583,[-0.10261489],[0.75286204],[-2.35669529]
1584,[-0.10731037],[0.7479768],[-2.24586148]
1585,[-0.11188675],[0.74601156],[-2.76894643]
1586,[-0.10497938],[0.73701704],[-2.74320042]
1587,[-0.09814125],[0.7313978],[-1.95340522]
1588,[-0.10705112],[0.73724675],[-2.2547634]
1589,[-0.11025609],[0.7394203],[-1.78038011]
1590,[-0.08825065],[0.7175486],[-1.54365457]
1591,[-0.07476185],[0.7119151],[-0.14208773]
1592,[-0.05024948],[0.6930259],[-0.06310363]
1593,[-0.00505828],[0.6693477],[-0.088835]
1594,[0.04380084],[0.6394143],[0.06265208]
1595,[0.06257886],[0.6392307],[-0.15873714]
1596,[0.04517273],[0.66758746],[-0.20944673]
1597,[0.03085747],[0.6866346],[-0.06206947]
1598,[0.02618742],[0.6995614],[-0.12860412]
1599,[0.02097047],[0.71190447],[-0.39701227]
1600,[0.02087436],[0.7209131],[-0.34922631]
1601,[0.02226022],[0.7275428],[-0.48011346]
1602,[0.0284543],[0.7366829],[-0.58902295]
1603,[0.02530813],[0.7406707],[-1.34757696]
1604,[0.01144504],[0.75836974],[-0.57481118]
1605,[0.01489566],[0.74427694],[-0.41318775]
1606,[0.01799963],[0.74100053],[-0.62849829]
1607,[0.03337907],[0.71986926],[-0.57749673]
1608,[0.05826297],[0.6975911],[-0.89041896]
1609,[0.04728457],[0.7107543],[-0.69934124]
1610,[0.04124015],[0.7127088],[-0.90773133]
1611,[0.03305569],[0.72074974],[-1.1080175]
1612,[0.02584891],[0.7234848],[-0.93837439]
