,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
246,TCN_RF_SVR_KNN,0.0004644565876359,0.0198701207474789,0.0148625272837862,0.0459534395663496,0.7489822953118784
247,TCN_RF_SVR_ARIMA,0.0004650295415149,0.0198987750411492,0.0149279751812082,0.0461371242554581,0.7484871028279262
248,TCN_RF_KNN_ARIMA,0.0004573161958292,0.0196872171910326,0.0147912804798365,0.0456112108851471,0.7537116825873283
249,TCN_SVR_KNN_ARIMA,0.0004680246794965,0.019929448610151,0.0149321702419542,0.0460937409935237,0.7477586865986677
250,TFT_RF_SVR_KNN,0.0004655251959987,0.0198926362233104,0.0148532607568734,0.0459560589619968,0.7490331239421915
251,TFT_RF_SVR_ARIMA,0.0004660753676817,0.0199206137534897,0.014910392090641,0.0461216068707841,0.7485477580582146
252,TFT_RF_KNN_ARIMA,0.0004582105043866,0.019706989997112,0.0147772617521453,0.0455940059717479,0.7537534245856846
253,TFT_SVR_KNN_ARIMA,0.0004690573263664,0.0199516464143015,0.0149165035902324,0.0460847023037383,0.7478030383919894
254,RF_SVR_KNN_ARIMA,0.0004661962379995,0.0199105299633884,0.0149002361105167,0.0460617844917946,0.7483958922433825
255,HYBRID_GRU_LSTM_TCN_TFT,0.0004416583117111,0.0193405797084378,0.0145596828312113,0.0448133102843811,0.7612793068394876
256,HYBRID_GRU_LSTM_TCN_RF,0.0004390695378559,0.0192951919739692,0.0145610346497498,0.0448403689469009,0.7622038908771597
257,HYBRID_GRU_LSTM_TCN_SVR,0.0004466289558418,0.0194744361014468,0.0146434939259046,0.0451483499920063,0.7577177009158039
258,HYBRID_GRU_LSTM_TCN_KNN,0.0004414566857001,0.0193221783220374,0.0145501253899108,0.0447698767840558,0.7615252203758286
259,HYBRID_GRU_LSTM_TCN_ARIMA,0.0004417643899222,0.0193408317151215,0.0146035922872815,0.0449180321317651,0.7612689792544592
260,HYBRID_GRU_LSTM_TFT_RF,0.0004393424045504,0.0193020553277734,0.0145399581318829,0.0447932092854626,0.762334179440502
261,HYBRID_GRU_LSTM_TFT_SVR,0.0004469903590563,0.0194830198630796,0.0146260991187082,0.0451138458756834,0.7578496597479241
262,HYBRID_GRU_LSTM_TFT_KNN,0.0004417211176445,0.0193292639352301,0.0145319156523912,0.0447319530273561,0.7616450747395122
