,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
380,TFT_RF_SVR_KNN_ARIMA,0.0002802269263792,0.0156662497638573,0.0116614723616254,0.0455523714145816,0.694537271595895
381,HYBRID_GRU_LSTM_TCN_TFT_RF,0.0002677605284539,0.0152746110951451,0.0113819454642444,0.0442660989998962,0.7069313992205157
382,HYBRID_GRU_LSTM_TCN_TFT_SVR,0.0002693305065045,0.0153292115841717,0.0114471463681663,0.0445602210406343,0.704906806165499
383,HYBRID_GRU_LSTM_TCN_TFT_KNN,0.0002678846068041,0.0152862890286146,0.0113969742415461,0.0443368066090289,0.7054043747445548
384,HYBRID_GRU_LSTM_TCN_TFT_ARIMA,0.0002696083679895,0.0153273242981484,0.0114548107309386,0.0445396098559081,0.7045221522529882
385,HYBRID_GRU_LSTM_TCN_RF_SVR,0.000267759739792,0.0152811800038874,0.0113930826197445,0.0443441015685678,0.7072147601665603
386,HYBRID_GRU_LSTM_TCN_RF_KNN,0.0002664342871815,0.0152425233400224,0.0113497909418653,0.0441556026679132,0.7075225101373427
387,HYBRID_GRU_LSTM_TCN_RF_ARIMA,0.0002679516575155,0.0152785517224653,0.0114014112952801,0.0443269146214765,0.7068344781413497
388,HYBRID_GRU_LSTM_TCN_SVR_KNN,0.0002678549156574,0.0152927033306164,0.0114071407138574,0.0444176578707567,0.705706539445118
389,HYBRID_GRU_LSTM_TCN_SVR_ARIMA,0.000269596293781,0.015334781110382,0.0114628925976227,0.0446049152186938,0.7047583903435529
390,HYBRID_GRU_LSTM_TCN_KNN_ARIMA,0.0002680987168877,0.0152912131977415,0.0114140633353915,0.044388567069981,0.7052363877379954
391,HYBRID_GRU_LSTM_TFT_RF_SVR,0.0002690851567368,0.0153190278119889,0.0114200165271073,0.0444675517404806,0.7059674675146131
392,HYBRID_GRU_LSTM_TFT_RF_KNN,0.0002676771113228,0.0152775282774315,0.0113713842318454,0.04425995559892,0.7063899315241321
393,HYBRID_GRU_LSTM_TFT_RF_ARIMA,0.0002692121131456,0.015313730736168,0.0114232659163037,0.0444313309545363,0.7057259456301486
394,HYBRID_GRU_LSTM_TFT_SVR_KNN,0.0002692107031771,0.0153311268999365,0.0114357817594025,0.044549447077945,0.704427402616834
395,HYBRID_GRU_LSTM_TFT_SVR_ARIMA,0.0002709697127895,0.0153733663605215,0.011488801816792,0.0447254371721838,0.7035032996172782
396,HYBRID_GRU_LSTM_TFT_KNN_ARIMA,0.0002693895430926,0.0153269671664402,0.0114386971100733,0.0445064972464225,0.7040960110504573
397,HYBRID_GRU_LSTM_RF_SVR_KNN,0.0002677860195958,0.0152865938039017,0.0113878188304763,0.0443634935427958,0.7066224382353404
398,HYBRID_GRU_LSTM_RF_SVR_ARIMA,0.0002693386383568,0.0153238236731004,0.0114397726479019,0.044532750796925,0.7058925257313584
399,HYBRID_GRU_LSTM_RF_KNN_ARIMA,0.0002678789157499,0.0152816873659674,0.0113918224622738,0.0443236539568423,0.7062954185562638
400,HYBRID_GRU_LSTM_SVR_KNN_ARIMA,0.000269487165819,0.0153368828832439,0.0114552575680142,0.0446127729013267,0.7042813949061858
401,HYBRID_GRU_TCN_TFT_RF_SVR,0.0002735104034519,0.0154510936332355,0.0115056276686561,0.0448085822357066,0.701491711819597
402,HYBRID_GRU_TCN_TFT_RF_KNN,0.0002720047833831,0.0154064172184867,0.0114555083612771,0.0445984918735839,0.7019913665334986
403,HYBRID_GRU_TCN_TFT_RF_ARIMA,0.0002736151968295,0.0154440428595661,0.0115078256142468,0.044770694549728,0.7012595719088387
404,HYBRID_GRU_TCN_TFT_SVR_KNN,0.000273708957996,0.0154645290646825,0.0115215365975577,0.0448865398645504,0.6999377665055775
405,HYBRID_GRU_TCN_TFT_SVR_ARIMA,0.0002755433792319,0.0155081169444711,0.0115759789187849,0.0450728711457271,0.6989458547753454
406,HYBRID_GRU_TCN_TFT_KNN_ARIMA,0.0002738656348804,0.0154586006722821,0.0115244277971628,0.0448439150507709,0.6996157569129071
407,HYBRID_GRU_TCN_RF_SVR_KNN,0.0002721391206479,0.0154170373417662,0.0114721055207668,0.044702873185289,0.7022397963380516
408,HYBRID_GRU_TCN_RF_SVR_ARIMA,0.0002737671510324,0.0154556651308201,0.0115234109314328,0.0448683320919689,0.7014420751033933
409,HYBRID_GRU_TCN_RF_KNN_ARIMA,0.0002722098537708,0.0154103574424943,0.0114749480748244,0.044657990836666,0.7019221586326815
