,ENSEMBLE_MODELS,MSE,RMSE,MAE,MAPE,R2
171,HYBRID_TCN_RF_ARIMA,0.0010626698672961,0.0317482765873241,0.0251687335763442,0.0351092038878111,0.7285748425067604
172,HYBRID_TCN_SVR_KNN,0.0010676832716286,0.031821937510569,0.0254191241243203,0.0354452438654281,0.7268184767626747
173,HYBRID_TCN_SVR_ARIMA,0.0010705572883703,0.0318592316029137,0.0254042172904618,0.0354293400544358,0.726370231990567
174,HYBRID_TCN_KNN_ARIMA,0.0010500763164808,0.0315655205611968,0.0251506657942346,0.035062737918927,0.7314096572595715
175,HYBRID_TFT_RF_SVR,0.0010843543473909,0.0320668508949648,0.0254397532818079,0.0355137664638475,0.7231156979211684
176,HYBRID_TFT_RF_KNN,0.0010610310270174,0.0317331102245102,0.0251877403837794,0.0351404287834107,0.7288765661794271
177,HYBRID_TFT_RF_ARIMA,0.0010638737766998,0.031769197628819,0.0251555364244826,0.0350981654281887,0.7284666443415838
178,HYBRID_TFT_SVR_KNN,0.0010687958025276,0.0318414929361546,0.0254052428493212,0.0354307217005397,0.7267218855852402
179,HYBRID_TFT_SVR_ARIMA,0.0010716331426146,0.0318781044071477,0.0253851061303907,0.0354062041662676,0.7262806111464469
180,HYBRID_TFT_KNN_ARIMA,0.0010513795466813,0.0315882623111791,0.025129689498205,0.0350357243152574,0.7312640174817729
181,HYBRID_RF_SVR_KNN,0.0010830612868102,0.0320545768371591,0.0254623820750352,0.0355332057189047,0.7231879482809932
182,HYBRID_RF_SVR_ARIMA,0.001085217890917,0.0320816270683956,0.0254244830412057,0.0354881561480012,0.7229014124906197
183,HYBRID_RF_KNN_ARIMA,0.0010624473338765,0.0317553237094735,0.0251875322321961,0.0351330394829782,0.7285458773288102
184,HYBRID_SVR_KNN_ARIMA,0.001069837379781,0.0318587077259127,0.0253981228143409,0.0354163670997837,0.726468242921821
185,GRU_LSTM_TCN_TFT,0.0010151537296673,0.0310006855104482,0.0247234252707073,0.0344491282577664,0.7393888204595546
186,GRU_LSTM_TCN_RF,0.0010259751891662,0.0311672899035145,0.0248029742301189,0.0345672084293677,0.7366843098452495
187,GRU_LSTM_TCN_SVR,0.0010348805273311,0.0312963232669557,0.025039975013227,0.0348946235135666,0.7343192912341333
188,GRU_LSTM_TCN_KNN,0.0010136137886386,0.0309848829034052,0.0247509637739408,0.0344790007945992,0.7395068821411872
189,GRU_LSTM_TCN_ARIMA,0.0010167356168771,0.0310259733740836,0.0247349749511854,0.0344589447178811,0.7390097351775947
190,GRU_LSTM_TFT_RF,0.0010265489248979,0.0311787606878879,0.0247872819539982,0.0345492976376172,0.7366680747533478
191,GRU_LSTM_TFT_SVR,0.0010353262079034,0.0313055867013754,0.0250253504731,0.0348770630390954,0.7343216334632879
192,GRU_LSTM_TFT_KNN,0.001014286845167,0.0309980559256762,0.0247285840085401,0.034451144785526,0.7394532054366635
193,GRU_LSTM_TFT_ARIMA,0.0010173719967509,0.0310384862920807,0.024715474319299,0.0344360882826213,0.7389630288063852
